"","temperature","lon","lat"
"101",-0.057159423828125,-123.025283813477,48.5202789306641
"102",3.12014770507812,-117.527778625488,47.6213912963867
"103",-0.272308349609375,-128.300003051758,50
"104",0.79730224609375,-122.954437255859,45.5480613708496
"105",0.395538330078125,-123.930282592773,46.9727783203125
"106",4.20974731445312,-119.261108398438,45.8258285522461
"107",-2.17388916015625,-128.100006103516,49.9000015258789
"108",1.68194580078125,-121.724166870117,42.1469383239746
"109",5.3653564453125,-117.014442443848,46.3747215270996
"110",3.22091674804688,-118.42472076416,45.5113906860352
"111",-1.045654296875,-122.872222900391,42.3811111450195
"112",-2.59674072265625,-122.316108703613,41.3158302307129
"113",2.6396484375,-115.669723510742,47.4541702270508
"114",0.899169921875,-123.132217407227,45.1961097717285
"115",3.57839965820312,-119.313331604004,47.1930618286133
"116",-0.499298095703125,-116.09944152832,44.8833312988281
"117",-0.607330322265625,-122.65055847168,48.3491706848145
"118",-0.471466064453125,-122.903327941895,46.973331451416
"119",-0.077911376953125,-119.519172668457,48.4613914489746
"120",4.140869140625,-117.009719848633,44.0194396972656
"121",-1.4580078125,-124.25,43.4166717529297
"122",-0.4737548828125,-115.596389770508,46.1441688537598
"123",0.444000244140625,-122.282501220703,47.9230613708496
"124",4.869873046875,-118.834167480469,45.6983299255371
"125",1.59207153320312,-122.600280761719,45.5908317565918
"126",5.6492919921875,-119.116668701172,46.269718170166
"127",2.71405029296875,-117.113609313965,46.7438888549805
"128",-3.486328125,-123.356109619141,43.2338905334473
"129",-0.894989013671875,-121.150001525879,44.2541694641113
"130",0.167999267578125,-117.864440917969,42.5905609130859
"131",-1.04244995117188,-122.212783813477,47.4944381713867
"132",0.163330078125,-122.313606262207,47.4447212219238
"133",2.18682861328125,-117.320281982422,47.6855583190918
"134",-0.63653564453125,-123.140830993652,47.2380599975586
"135",-0.44482421875,-122.466667175293,41.7833290100098
"136",2.8702392578125,-117.650001525879,47.6166687011719
"137",-0.140899658203125,-122.995002746582,44.9077796936035
"138",1.12136840820312,-121.337219238281,47.276668548584
"139",1.53469848632812,-122.86222076416,45.7691688537598
"140",0.877655029296875,-123.364166259766,42.6002807617188
"141",-1.29293823242188,-122.483329772949,47.1500015258789
"142",1.48397827148438,-122.800003051758,46.4833297729492
"143",0.030853271484375,-122.576110839844,47.2675018310547
"144",2.24365234375,-122.408889770508,45.5511093139648
"145",0.250244140625,-122.765556335449,45.2488899230957
"146",-0.9139404296875,-124.555000305176,47.9375
"147",2.15310668945312,-122.656387329102,45.6233291625977
"148",-2.84185791015625,-117.807220458984,40.9019393920898
"149",5.56695556640625,-120.53360748291,46.5641708374023
"150",-1.59701538085938,-122.355003356934,47.6380004882812
"151",0.5906982421875,-124.069999694824,44.6100006103516
"152",-0.021942138671875,-122.839996337891,48.3199996948242
"153",-1.26123046875,-124.73999786377,48.3899993896484
"154",-1.2178955078125,-122.309898376465,47.6534996032715
"155",-2.05545043945312,-128.899993896484,42.2000007629395
"156",-3.96774291992188,-129.5,42.4000015258789
"157",-0.639007568359375,-122.434997558594,47.6580009460449
